6.321387290954589844e-01
3.322895169258117676e-01
2.278701514005661011e-01
1.738302856683731079e-01
1.406355500221252441e-01
1.181329041719436646e-01
1.018587723374366760e-01
8.953581750392913818e-02
7.987826317548751831e-02
7.210443168878555298e-02
6.571145355701446533e-02
6.036102771759033203e-02
5.581711232662200928e-02
5.190999060869216919e-02
4.851447045803070068e-02
4.553616791963577271e-02
4.290259629487991333e-02
4.055716097354888916e-02
3.845498710870742798e-02
3.656008839607238770e-02
3.484323620796203613e-02
3.328045085072517395e-02
3.185188397765159607e-02
3.054094687104225159e-02
2.933368086814880371e-02
2.821825444698333740e-02
2.718457579612731934e-02
2.622396126389503479e-02
2.532893791794776917e-02
2.449300140142440796e-02
2.371048927307128906e-02
2.297643758356571198e-02
